,SMALL LoBM,ME1 BM2,ME1 BM3,ME1 BM4,SMALL HiBM,ME2 BM1,ME2 BM2,ME2 BM3,ME2 BM4,ME2 BM5,ME3 BM1,ME3 BM2,ME3 BM3,ME3 BM4,ME3 BM5,ME4 BM1,ME4 BM2,ME4 BM3,ME4 BM4,ME4 BM5,BIG LoBM,ME5 BM2,ME5 BM3,ME5 BM4,BIG HiBM
197203,27.29,22.75,22.83,22.03,17.91,83.99,80.97,78.2,70.46,76.67,178,163.06,163.78,154.3,156.85,420.43,355.91,330.8,389.96,419.84,2954.98,1205.91,1684.75,1902.2,1386.35
197204,28.12,23.02,22.37,21.68,17.83,85.6,82.18,77.43,69.91,75.57,182.48,164.49,166.19,155.45,153.69,426.61,353.19,339.05,395.94,423.11,3029.08,1215.42,1617.44,1862.67,1425.15
197205,27.73,23.09,22.18,21.93,18.04,85.56,82.46,78.77,71.07,76.81,185.73,162.93,165.89,155.81,153.73,422.22,350.01,337.79,399.97,437.83,3055.14,1233.75,1611.68,1864.66,1406.16
197206,27.26,22.57,21.36,21.3,17.53,85.18,80.88,76.97,68.65,75.21,188.28,159.34,166.78,153.57,148.12,437.31,341.81,331.76,399.11,437.46,3148.54,1221.6,1647.39,1864.42,1360.43
197207,25.16,21.49,19.24,19.12,16.23,70.94,70.65,69.53,71.23,70.34,148.94,151.03,153.62,141.95,141.73,369.99,337.29,364.61,377.66,370.25,2768.31,1691.7,1562.14,1933.38,949.15
197208,23.34,20.43,18.47,18.44,15.71,67.17,67.17,67.42,69.44,67.01,144.01,148.66,148.8,140.27,140.22,356.47,320.56,355.95,377.18,361.26,2812.08,1669.39,1564.95,1901.39,931.9
197209,23.19,19.89,18.58,18.3,15.95,66.78,66.05,68.39,70.45,69.9,144.2,151.49,152.64,147.41,145.16,356.27,328.16,371.62,394.85,385.72,2826.27,1771.6,1668.2,2053.07,982.92
197210,22.03,18.99,17.7,17.54,15.27,64.4,63.46,66.98,68.64,67.52,142.47,147.03,150.49,144.1,140.97,349.15,317.01,368.16,384.51,369.18,2828.94,1740.36,1634.36,2090.95,945.98
197211,21.21,18.47,17.23,17.08,14.97,61.76,63.28,67.79,68.77,66.97,138.44,146.08,152.53,144.51,138.12,343.39,316.7,370.87,392.95,363.84,2855.41,1756.02,1668.72,2135.47,949.87
197212,21.18,19.27,17.93,18.1,15.83,64.47,66.16,72.53,71.89,71.53,142.39,151.92,161.82,155.02,147.62,365.92,339.01,395.81,417.62,402.66,2893.69,1858.23,1769.62,2291.35,1076.03
197301,20.78,18.69,17.31,17.6,15.53,64.04,64.3,73.34,69.31,69.58,143.57,151.24,160.42,152.54,143.41,367.04,335.17,390,410.62,383.81,2999.27,1854.54,1752.68,2288.51,1044.37
197302,19.19,17.93,16.68,16.98,15.22,57.19,60.72,68,66.96,65.51,132.98,139.45,150.7,146.69,135.88,342.74,308.01,370.21,396.31,365.5,2950.61,1778.85,1736,2292.64,999
197303,16.46,16.2,15.24,15.49,14.31,49.12,55.74,62.66,62.69,61.76,118.01,127.59,139.1,141.17,125.75,313.92,282.41,351.63,380.44,356.03,2882,1713.95,1639.25,2141.66,955.61
197304,15.33,15.55,14.8,15.31,14.03,46.66,54.27,61.08,61.08,61.42,112.1,122,135.49,138.59,124.89,301,271.59,343.88,369.08,359.66,2855.74,1693.63,1664.98,2180.36,969.54
197305,13.64,14,13.93,14.34,13.32,39.96,48.77,57.43,58.15,58.36,98.32,113.78,130.06,132.78,119.26,268.14,248.92,331.95,358.47,341.06,2685.09,1633.45,1631.66,2158.01,939.72
197306,12.08,12.47,12.62,13.2,12.18,35.43,44.04,52.67,54.38,52.77,88.07,103.67,124.1,127.69,110.33,249.09,227.93,322.29,347.95,322.12,2685.23,1600.24,1605.91,2069.1,877.26
197307,13.83,11.53,11.68,10.51,9.05,44.73,44.16,43.14,44.51,44.27,99.41,100.94,102.87,100.41,90.91,257.71,267.26,247.13,265.8,297.47,2574.23,1441.64,1665.44,1773.82,862.52
197308,16.55,13.38,12.99,11.93,10.01,54.3,50.14,48.01,47.27,48.67,118.27,110.6,110.66,102.2,97.74,297.01,290.55,261.7,275.01,323.88,2710.27,1522.04,1658.28,1802.33,895.46
